,pair,coint_score,pvalue
4138,"('GPC', 'ORCL')",-3.3664747154659973,0.046212937591765035
5183,"('NRG', 'SPGI')",-3.366135917916717,0.04625341245006388
2527,"('GLW', 'MS')",-3.366036637001838,0.04626527872364005
1782,"('CNC', 'NWS')",-3.366007108765283,0.04626880848977102
583,"('APH', 'CBOE')",-3.365768345808214,0.04629735808736861
2822,"('D', 'MRNA')",-3.3656286798095145,0.04631406512649751
3625,"('ERIE', 'PSX')",-3.3655455231727913,0.04632401480829904
4940,"('MCD', 'RJF')",-3.3654205657814593,0.046338969272838565
3201,"('ENPH', 'L')",-3.3654072574939855,0.04634056219770479
4150,"('GPC', 'SPG')",-3.3653749455292497,0.04634442994122432
5488,"('SNA', 'TXN')",-3.3652306695302534,0.04636170304504271
5489,"('SNA', 'TPL')",-3.3652274934708712,0.046362083351207346
5619,"('TDG', 'VRTX')",-3.365114223910518,0.04637564810852719
2596,"('CTRA', 'V')",-3.365110926524193,0.0463760430409241
2315,"('CB', 'LULU')",-3.3650180806453314,0.04638716445966669
2817,"('D', 'MAS')",-3.3647148015290944,0.04642350772546372
2895,"('DHI', 'PHM')",-3.364615001829316,0.046435472313682585
3270,"('ENPH', 'TKO')",-3.364603530923118,0.04643684767843181
1024,"('AZO', 'RMD')",-3.3642857970220637,0.046474957462859914
850,"('ACGL', 'VRSK')",-3.3640288902592346,0.046505790414396835
3302,"('ETR', 'KR')",-3.3639679804495644,0.04651310305526128
496,"('AEP', 'FDS')",-3.3638445794430556,0.046527921110331445
4473,"('INTC', 'WSM')",-3.3638038128411916,0.04653281724285558
1346,"('CHRW', 'CMCSA')",-3.363797619217012,0.04653356114409788
2368,"('CSCO', 'TKO')",-3.363773326276072,0.0465364790055711
4340,"('HLT', 'NTRS')",-3.3637294556682407,0.04654174875351942
1452,"('CHRW', 'YUM')",-3.3633855337566207,0.04658307784905677
3115,"('ELV', 'STE')",-3.363297373385323,0.04659367696957928
2347,"('CTAS', 'EXPD')",-3.363248833948647,0.0465995134971035
798,"('ACGL', 'PODD')",-3.36295026971787,0.04663542706255661
2753,"('DLTR', 'GDDY')",-3.3629050800402074,0.04664086481398107
4694,"('J', 'NVDA')",-3.362891989962678,0.04664244006345352
1505,"('KMX', 'MS')",-3.3628583032831045,0.04664649409397194
4775,"('KLAC', 'MA')",-3.362847118695326,0.046647840170002064
3380,"('EOG', 'PRU')",-3.3628172373731062,0.04665143657386367
2933,"('ETN', 'RMD')",-3.36265557770708,0.04667089730303988
275,"('AMD', 'AVB')",-3.3625931597080347,0.04667841303240074
64,"('AOS', 'DVA')",-3.3625738903547617,0.04668073345074251
525,"('AIG', 'IVZ')",-3.3625539594774265,0.04668313363031473
3896,"('FSLR', 'KR')",-3.3625055690190733,0.046688961485063435
4501,"('IPG', 'TGT')",-3.3623321684250067,0.046709849749294055
4066,"('GEV', 'ISRG')",-3.362314394269172,0.046711991304849904
437,"('LNT', 'ATO')",-3.362288610990557,0.04671509800034352
3171,"('ENPH', 'HOLX')",-3.3621832854991607,0.04672779072307783
1186,"('BX', 'PKG')",-3.362182201791349,0.04672792133499628
3367,"('EOG', 'NDAQ')",-3.3619191106889055,0.04675963885112619
2813,"('D', 'LMT')",-3.3618720748847517,0.04676531123032982
5020,"('MAA', 'YUM')",-3.3618441637323038,0.04676867750207063
1190,"('BX', 'RF')",-3.3618038488404727,0.0467735401016363
3565,"('ERIE', 'LH')",-3.361703912566012,0.046785595765560475
3320,"('EOG', 'FITB')",-3.361637399415383,0.046793620905201845
2495,"('COP', 'PRU')",-3.3615900593224683,0.04679933341448913
1975,"('CHTR', 'SNA')",-3.361589767858741,0.04679936858708232
4101,"('GM', 'JBHT')",-3.361573328950814,0.04680135239941987
1468,"('CZR', 'RMD')",-3.361544917806518,0.046804781159699944
1145,"('BIIB', 'DRI')",-3.3614947308801395,0.04681083840831025
885,"('ADM', 'LW')",-3.361434287685361,0.04681813438518868
3042,"('EBAY', 'URI')",-3.3614151461631083,0.046820445116067914
2430,"('CMS', 'NOW')",-3.3611635837972806,0.04685082204972961
5540,"('STE', 'VTR')",-3.3610680123321752,0.04686236687182712
1792,"('CNC', 'NVR')",-3.360978041312318,0.04687323732259231
2598,"('CRWD', 'EBAY')",-3.3606778805425743,0.04690951834062282
3485,"('ERIE', 'EG')",-3.360637284926105,0.04691442699451806
4486,"('IP', 'RJF')",-3.3605730922655295,0.04692218977225248
5315,"('PAYC', 'PG')",-3.36049271117225,0.04693191170476965
1307,"('BG', 'DOC')",-3.360449090845742,0.046937188193298375
4909,"('MTB', 'TT')",-3.360149423418833,0.04697345042313075
4800,"('LW', 'PCG')",-3.3597751879901483,0.04701876852435597
2686,"('DAL', 'STT')",-3.359607296722369,0.04703911108954795
3301,"('ETR', 'K')",-3.3595414857868757,0.04704708706441361
4165,"('GPC', 'WST')",-3.3594622079352896,0.04705669665081392
4006,"('FOXA', 'GL')",-3.3594232860509106,0.04706141512249152
3181,"('ENPH', 'ICE')",-3.3593770403248664,0.04706702196668597
3059,"('EW', 'HCA')",-3.359236322336137,0.04708408605050714
1664,"('CNC', 'XOM')",-3.3592125503035235,0.04708696925698064
4437,"('IR', 'RMD')",-3.3591541117127095,0.04709405764006148
2311,"('CMG', 'TROW')",-3.3587810655780674,0.04713932753857631
305,"('AMD', 'ON')",-3.3587246793160954,0.0471461732536593
341,"('APD', 'EMN')",-3.358697812769633,0.04714943534297221
1214,"('BA', 'MDLZ')",-3.3584921199128783,0.047174416395009425
1063,"('AVY', 'IRM')",-3.3584860646434627,0.047175151963069734
4587,"('JKHY', 'NEE')",-3.3584170755698333,0.04718353312812426
1125,"('BBY', 'RMD')",-3.3583297726779064,0.04719414091901901
2744,"('DLTR', 'EQT')",-3.3582936882009693,0.04719852596106995
3745,"('EL', 'TMO')",-3.3581426731549033,0.047216881199903464
3354,"('EOG', 'MTB')",-3.3580690937690694,0.047225826600018436
3453,"('EQIX', 'LII')",-3.3577710112343038,0.04726208026263006
1864,"('CNC', 'TPR')",-3.3577579222555265,0.047263672709273195
2973,"('EBAY', 'IEX')",-3.357655643838701,0.0472761177529198
2705,"('DVN', 'SWK')",-3.357529416524439,0.04729148058679286
5013,"('MSFT', 'PWR')",-3.357464634867395,0.047299366614173284
721,"('AMAT', 'HPQ')",-3.3574183314264796,0.04730500390975054
3769,"('EXC', 'FSLR')",-3.3573881646921624,0.04730867691172387
1936,"('CF', 'RJF')",-3.3572676769150704,0.047323349456463576
4494,"('IPG', 'NVDA')",-3.357199745426128,0.04733162355347137
813,"('ACGL', 'LOW')",-3.3571241003455503,0.04734083857755106
2324,"('CHD', 'ENPH')",-3.3570361518130447,0.04735155426240819
1331,"('BXP', 'MHK')",-3.357036130302118,0.047351556883553414
4118,"('GPC', 'GDDY')",-3.356832500244495,0.04737637494686289
5333,"('PNW', 'VZ')",-3.3566267468102184,0.04740146272049635
2483,"('COP', 'ETN')",-3.3565457115924575,0.04741134645874576
700,"('AON', 'VRSK')",-3.356525574233467,0.04741380284495398
560,"('AMP', 'PNR')",-3.35636062019681,0.047433928152730453
4717,"('JNPR', 'PAYX')",-3.356284408570387,0.04744322877770543
4354,"('HD', 'ORCL')",-3.3562231315074373,0.047450707928752625
1343,"('CHRW', 'CSCO')",-3.3561291395725648,0.04746218197555374
4132,"('GPC', 'TAP')",-3.356105318945645,0.047465090237945734
3267,"('ENPH', 'TER')",-3.3559243189376096,0.047487193354856856
1756,"('CNC', 'MPC')",-3.3557555705693463,0.047507808001873986
3524,"('ERIE', 'HSIC')",-3.3557389552169052,0.04750983816720536
1215,"('BA', 'NOC')",-3.3556839094322526,0.04751656450975344
4448,"('PODD', 'RL')",-3.355675120906698,0.04751763850012008
5328,"('PFE', 'VRSK')",-3.355542616357871,0.047533833477414356
2348,"('CTAS', 'EXR')",-3.3554792342207986,0.04754158178415188
3020,"('EBAY', 'PTC')",-3.355445876030866,0.04754566015799209
4393,"('HBAN', 'MAR')",-3.35543539493836,0.04754694163651822
3595,"('ERIE', 'MDLZ')",-3.3553467958760126,0.04755777540651446
4946,"('MCD', 'YUM')",-3.355235929963735,0.047571334808311126
1262,"('BR', 'FTNT')",-3.355167045136117,0.04757976134238029
2540,"('CTVA', 'TDY')",-3.3550892722575374,0.04758927661468653
5542,"('SYK', 'VLO')",-3.35490175707578,0.04761222498420918
4214,"('HAS', 'PFG')",-3.3548204592371174,0.04762217716741504
3135,"('ELV', 'YUM')",-3.3547769895374127,0.047627499273605683
1917,"('CNC', 'ZTS')",-3.3545408146121876,0.04765642335853463
3085,"('ELV', 'LIN')",-3.3542574396314224,0.0476911471290409
3706,"('ERIE', 'ZTS')",-3.354222973121112,0.04769537195865707
1546,"('CAT', 'RMD')",-3.3541410950294326,0.0477054096358565
2638,"('DHR', 'IRM')",-3.354095109444415,0.04771104790968003
1456,"('CDNS', 'KO')",-3.3540049283595303,0.047722106573680756
3326,"('EOG', 'GNRC')",-3.3539316354880158,0.04773109584079848
4166,"('GPC', 'WDC')",-3.353927299187195,0.04773162772577953
919,"('AIZ', 'TRMB')",-3.3539248878203534,0.047731923502996876
4708,"('JCI', 'RCL')",-3.353621703240717,0.0477691240542615
1028,"('AVB', 'CLX')",-3.3535643851797268,0.04777615963358833
4824,"('LLY', 'SOLV')",-3.353522118488249,0.04778134826129754
618,"('APH', 'IRM')",-3.3534437642902106,0.04779096819547245
546,"('AMT', 'DUK')",-3.353384948650086,0.047798190334651616
4485,"('IP', 'PCAR')",-3.353283315916655,0.04781067223032228
5122,"('MSI', 'URI')",-3.3532579957434727,0.047813782314156686
3741,"('EL', 'MU')",-3.3530760503458943,0.04783613563103336
1243,"('BMY', 'MKTX')",-3.353048649250555,0.04783950280262493
1872,"('CNC', 'TSCO')",-3.352966520753528,0.04784959629938189
922,"('T', 'GILD')",-3.3528703833409663,0.04786141370940765
2366,"('CSCO', 'MKTX')",-3.352544573035931,0.047901480910919635
3973,"('FE', 'WDC')",-3.352438999326108,0.04791446999721848
1066,"('AVY', 'LMT')",-3.352423427571125,0.04791638608833276
1323,"('BXP', 'DHI')",-3.352262089956261,0.04793624226716527
324,"('AFL', 'KMX')",-3.352143456428111,0.047950847092730245
2805,"('D', 'HPQ')",-3.352142529437626,0.047950961227834474
5490,"('SNA', 'TSCO')",-3.351893824012113,0.047981591025670296
327,"('AFL', 'DLTR')",-3.3517125289203564,0.04800392895023238
491,"('AEE', 'JNPR')",-3.3516439926892674,0.048012375745346635
3480,"('EQR', 'TEL')",-3.3516386166441303,0.048013038371632184
4839,"('LMT', 'NVR')",-3.351483347602238,0.04803217936833504
269,"('ADBE', 'ITW')",-3.3514422822365315,0.048037242808781515
1293,"('BG', 'CHRW')",-3.35142118259511,0.04803984460745841
2316,"('CB', 'MDLZ')",-3.35139192551443,0.04804345249317086
2331,"('CHD', 'PGR')",-3.351289430832486,0.04805609356011963
5070,"('MOH', 'SJM')",-3.3512454459800844,0.0480615192245141
484,"('AMCR', 'PFG')",-3.3512245390046,0.0480640983403661
4445,"('PODD', 'NWS')",-3.35121081716336,0.04806579114937461
4493,"('IPG', 'MAS')",-3.3511666411850856,0.04807124129845164
5115,"('MSI', 'PWR')",-3.351068512823539,0.04808334957176671
4621,"('JKHY', 'RVTY')",-3.3510590644203204,0.04808451556376763
5157,"('NWSA', 'PANW')",-3.3509273961194683,0.04810076668365973
2855,"('DPZ', 'EVRG')",-3.3508983254697333,0.04810435533059453
4121,"('GPC', 'IBM')",-3.3506791465895738,0.04813141913685132
654,"('APH', 'NOW')",-3.3505937897345905,0.04814196224409706
5153,"('NFLX', 'TPR')",-3.3504846101498065,0.04815545066512955
5419,"('REG', 'VRSK')",-3.3504135372587807,0.048164232930156814
3586,"('ERIE', 'META')",-3.3503652536333113,0.048170199947616434
458,"('GOOGL', 'ANET')",-3.350358515971817,0.048171032654052384
771,"('ACGL', 'EVRG')",-3.350266749814089,0.0481823752006108
3071,"('ELV', 'FRT')",-3.350234344947204,0.048186381056774995
3880,"('FITB', 'NTAP')",-3.3502329141911256,0.0481865579316983
5640,"('VTR', 'VRTX')",-3.3501877633562653,0.04819213990641486
4153,"('GPC', 'SBUX')",-3.350175334188687,0.04819367661173278
730,"('AMAT', 'RVTY')",-3.3501138054162047,0.04820128444176021
3788,"('EXE', 'TXT')",-3.35004681310886,0.04820956894681019
1783,"('CNC', 'NEE')",-3.3500393625017324,0.04821049038777166
3709,"('ESS', 'XOM')",-3.3500106851725384,0.04821403714252634
2374,"('CFG', 'EMR')",-3.349984295275033,0.0482173011825384
4388,"('HUM', 'MPC')",-3.3499562604096496,0.04822076888049269
3321,"('EOG', 'FSLR')",-3.3498987335891015,0.04822788515163606
777,"('ACGL', 'FICO')",-3.3497545963407807,0.048245719244891114
5344,"('POOL', 'VLTO')",-3.349710528461042,0.04825117284712967
904,"('ADM', 'VLTO')",-3.349677056449491,0.04825531550198681
5033,"('MHK', 'PHM')",-3.3495249282117623,0.04827414731218563
914,"('AJG', 'SWKS')",-3.349464668259712,0.04828160851099914
3757,"('EG', 'RL')",-3.3494326026486694,0.04828557916253128
5418,"('REG', 'TMUS')",-3.3494210469351264,0.04828701016065887
4911,"('MPC', 'NXPI')",-3.349361423933137,0.048294394112277594
4944,"('MCD', 'WAB')",-3.349340123203429,0.0482970323059064
872,"('ADM', 'EIX')",-3.349299929541737,0.048302010800189935
5645,"('VZ', 'WST')",-3.3492878073889245,0.0483035123655159
3146,"('ENPH', 'EG')",-3.3492209319302777,0.048311796889226356
4168,"('GPC', 'YUM')",-3.3491759873997284,0.04831736527087285
1135,"('TECH', 'NCLH')",-3.349140961144257,0.04832170519958099
318,"('AES', 'NEE')",-3.3490937587074265,0.04832755432697212
5384,"('PEG', 'SRE')",-3.3489204844391374,0.04834903075336388
760,"('ACGL', 'DAY')",-3.3488514964509966,0.048357583639778
4033,"('BEN', 'PPG')",-3.3488282209062654,0.04836046954096164
4232,"('HSIC', 'MNST')",-3.348688272664519,0.04837782451700599
248,"('ABT', 'IBM')",-3.3486638045209105,0.048380859338168734
3739,"('ESS', 'WM')",-3.3486179241460254,0.048386550374380055
1220,"('BSX', 'DE')",-3.3485393589763985,0.04839629693962568
936,"('ATO', 'EVRG')",-3.3484735787592976,0.04840445868667124
4899,"('LYB', 'MCHP')",-3.348438335822375,0.04840883195686987
5364,"('PPL', 'WELL')",-3.3483562261380846,0.04841902215169513
1351,"('CHRW', 'DAY')",-3.3482489188753806,0.0484323421507817
659,"('APH', 'SNPS')",-3.348238726550027,0.048433607476411615
4156,"('GPC', 'TMUS')",-3.348059449063402,0.04845586832787719
3694,"('ERIE', 'WMT')",-3.3480323548998405,0.04845923333901194
1156,"('BLK', 'DLR')",-3.347857230605818,0.04848098788309036
1305,"('BG', 'FOX')",-3.3478198119802096,0.04848563719819004
378,"('ALB', 'UPS')",-3.3474880186181535,0.04852687906438583
3122,"('ELV', 'TSN')",-3.347371902631858,0.04854131909716853
5060,"('MOH', 'PWR')",-3.3473601131562507,0.04854278541914525
4786,"('KR', 'OXY')",-3.347321497463287,0.04854758852122989
3589,"('ERIE', 'MU')",-3.3472577150950977,0.04855552276628831
3416,"('EOG', 'VZ')",-3.347115175121305,0.048573257975306934
1199,"('BK', 'DE')",-3.3470499204724815,0.04858137891765575
5261,"('PLTR', 'V')",-3.3469797538910977,0.04859011239936717
1405,"('CHRW', 'MCHP')",-3.3469166660631244,0.04859796590940412
2756,"('DLTR', 'HSY')",-3.3469060182614085,0.04859929150791426
3431,"('EPAM', 'EQIX')",-3.346851287930451,0.04860610563324376
1306,"('BG', 'FCX')",-3.3468436730575313,0.048607053775060576
2339,"('CI', 'INVH')",-3.3468376209323205,0.04860780734716697
5226,"('ORCL', 'PANW')",-3.3466109312488705,0.0486360402429295
855,"('ACGL', 'WY')",-3.3465197061447585,0.04864740561987293
2365,"('CSCO', 'LDOS')",-3.346424776953383,0.04865923479958059
524,"('AIG', 'HBAN')",-3.346418048826442,0.04866007328524707
2951,"('EBAY', 'FRT')",-3.34637916643279,0.04866491919559138
4074,"('GEV', 'RJF')",-3.3463520921495196,0.04866829369686164
4919,"('MMC', 'WM')",-3.3462796265415315,0.04867732665946655
362,"('ALB', 'CAT')",-3.346215633820997,0.04868530461142414
1250,"('BMY', 'REGN')",-3.3462019522817896,0.04868701042441351
5544,"('SMCI', 'WELL')",-3.345963643985578,0.048716730585458196
893,"('ADM', 'ORLY')",-3.3459366334407457,0.0487201000972051
5206,"('NVR', 'PRU')",-3.3457312885485515,0.04874572274770909
428,"('ALLE', 'IRM')",-3.3455964308164536,0.0487625561514017
194,"('AOS', 'PPL')",-3.345589620036758,0.04876340642334807
3328,"('EOG', 'GS')",-3.345578433832435,0.04876480295895702
4709,"('JCI', 'WFC')",-3.345523273673107,0.048771689881301754
2709,"('DVN', 'WYNN')",-3.3455176608340227,0.048772390707161065
1867,"('CNC', 'TER')",-3.3454653216068713,0.04877892624587756
3965,"('FE', 'TGT')",-3.345390621203571,0.048788255249321684
3476,"('EQR', 'PPG')",-3.3453643626836245,0.048791534909271767
306,"('AMD', 'PKG')",-3.3452700290565285,0.04880331857374957
780,"('ACGL', 'FITB')",-3.3451025393981317,0.04882424628844964
1233,"('BMY', 'EQT')",-3.3450829251683953,0.04882669755644189
1282,"('BLDR', 'LVS')",-3.344976991647812,0.04883993824177522
3241,"('ENPH', 'PLD')",-3.344925770263319,0.04884634149048826
2778,"('DLTR', 'SO')",-3.344902663308526,0.04884923034602187
1794,"('CNC', 'ORLY')",-3.344845873030876,0.04885633092403932
2946,"('EBAY', 'EXC')",-3.3447598672221543,0.04886708598583992
4008,"('FOXA', 'LMT')",-3.3446929835381938,0.048875451166930865
3276,"('ENPH', 'VLO')",-3.3446495010801938,0.04888089017622271
4736,"('KVUE', 'TSN')",-3.3446071630791643,0.048886186510319736
1547,"('CAT', 'USB')",-3.3443284864211518,0.04892105977847714
3172,"('ENPH', 'HON')",-3.3441904034432595,0.04893834691465827
506,"('AIG', 'AMP')",-3.3441770313854335,0.04894002128108203
1055,"('AVB', 'VTRS')",-3.3441640271000947,0.04894164964259199
4314,"('HES', 'ULTA')",-3.344006499841774,0.04896137832752278
3840,"('FAST', 'DOC')",-3.3439752067515016,0.0489652982486312
376,"('ALB', 'PEG')",-3.343915492450158,0.04897277906329673
3858,"('FRT', 'SNPS')",-3.343818262852993,0.0489849616883442
774,"('ACGL', 'EXR')",-3.3438007358927524,0.048987158038237034
4145,"('GPC', 'RTX')",-3.343766237356291,0.04899148137845927
4475,"('ICE', 'MCD')",-3.3437643410146425,0.048991719036211946
708,"('APA', 'TGT')",-3.3437611576800275,0.0489921179876361
5267,"('PARA', 'PAYX')",-3.343741507428906,0.04899458071471304
2488,"('COP', 'MTB')",-3.343720141428376,0.04899725858903676
4361,"('HD', 'UPS')",-3.343484427181727,0.04902680947240654
5385,"('PEG', 'SNPS')",-3.3434765275164335,0.04902780008723869
357,"('AKAM', 'LKQ')",-3.3434191185666324,0.049034999641818
5521,"('SOLV', 'SYY')",-3.3433599762175548,0.04904241748995721
5027,"('MRNA', 'URI')",-3.34306436001235,0.04907950861089508
610,"('APH', 'HOLX')",-3.343053380307207,0.04908088668536022
854,"('ACGL', 'WBD')",-3.3430444610554875,0.04908200617359525
2516,"('CPRT', 'HRL')",-3.343030895734916,0.049083708847430095
3133,"('ELV', 'WST')",-3.342948967820229,0.04909399320089258
2648,"('DRI', 'KIM')",-3.3425984554667783,0.04913801281911727
3,"('MMM', 'TPR')",-3.3425895723262005,0.04913912884399082
208,"('AOS', 'CRM')",-3.3424235162163165,0.0491599949888465
273,"('AMD', 'ARE')",-3.342405560676408,0.04916225166888698
3053,"('EBAY', 'WST')",-3.3422926283597443,0.04917644713374375
999,"('ADP', 'WTW')",-3.3422022773586355,0.049187806584080423
3139,"('EMR', 'HBAN')",-3.3421591215564916,0.049193233143888335
3661,"('ERIE', 'TTWO')",-3.3419598692113808,0.04921829421856734
5342,"('POOL', 'UPS')",-3.3419520652468355,0.049219275980545284
237,"('AOS', 'VZ')",-3.34194451540769,0.0492202257881441
1596,"('COR', 'TROW')",-3.341761947290875,0.04924319836968023
1525,"('CARR', 'KR')",-3.341737114905658,0.049246323715787924
5228,"('ORCL', 'POOL')",-3.341633641011915,0.04925934845781009
462,"('GOOGL', 'MNST')",-3.3415479310774865,0.04927013931590916
1609,"('CNC', 'CME')",-3.3414447177869806,0.049283136426041305
2976,"('EBAY', 'IFF')",-3.3412432491443504,0.04930851445537161
2403,"('CLX', 'PNR')",-3.341151854554291,0.049320030537795934
1856,"('CNC', 'SYK')",-3.341151415555626,0.049320085858721975
4390,"('HUM', 'SYK')",-3.3411029624921706,0.04932619204184666
1022,"('AZO', 'PPG')",-3.3410622979311335,0.04933131717786839
5127,"('MSCI', 'PNR')",-3.3410545190544845,0.04933229763436533
2743,"('DLTR', 'ELV')",-3.3407635648853833,0.04936898128361249
467,"('GOOG', 'CB')",-3.340620386426374,0.049387041542471116
4151,"('GPC', 'SW')",-3.340494766507587,0.049402891481168186
2832,"('D', 'OTIS')",-3.3402483957299,0.04943398917541897
2776,"('DLTR', 'RCL')",-3.3402152099758173,0.04943817921727418
74,"('AOS', 'DHI')",-3.340062146738194,0.0494575088064709
2437,"('CL', 'CAG')",-3.340000409490621,0.0494653070551577
1160,"('BLK', 'HST')",-3.3397172591277413,0.049501085744200736
3767,"('ES', 'O')",-3.33939496254722,0.049541836851173096
1581,"('CBRE', 'NRG')",-3.339383696422717,0.04954326183689922
4137,"('GPC', 'ODFL')",-3.3393786465346853,0.049543900578443406
3116,"('ELV', 'SYF')",-3.339314033592028,0.04955207382748666
4719,"('JNPR', 'PNW')",-3.3392726431161317,0.049557310121378505
2357,"('CSCO', 'CRWD')",-3.339252565149734,0.04955985034161599
5283,"('PARA', 'VTR')",-3.3391622011444073,0.049571284324209944
154,"('AOS', 'MCD')",-3.3391440550548235,0.04957358065593641
4721,"('JNPR', 'DGX')",-3.3389904745233907,0.04959301930644905
4530,"('JBHT', 'MSI')",-3.3389428961451584,0.04959904256316707
3570,"('ERIE', 'LII')",-3.3388902523311548,0.04960570778820869
4397,"('HBAN', 'SW')",-3.3388430931234656,0.049611679234225076
844,"('ACGL', 'TSN')",-3.338795719817005,0.049617678385886245
